date	hour	nb_streamer	nb_spec
12-Nov-11	7	26	1199
12-Nov-11	8	23	1052
12-Nov-11	9	20	296
12-Nov-11	10	18	291
12-Nov-11	11	17	169
12-Nov-11	12	17	184
12-Nov-11	13	21	163
12-Nov-11	14	23	197
12-Nov-11	15	26	281
12-Nov-11	16	27	272
12-Nov-11	17	28	306
12-Nov-11	18	27	275
12-Nov-11	19	29	382
12-Nov-11	20	39	408
12-Nov-11	21	28	322
12-Nov-11	22	31	340
12-Nov-11	23	30	260
13-Nov-11	0	35	347
13-Nov-11	1	38	583
13-Nov-11	2	36	702
13-Nov-11	3	26	209
13-Nov-11	4	23	120
13-Nov-11	5	33	829
13-Nov-11	6	28	271
13-Nov-11	7	32	155
13-Nov-11	8	31	168
13-Nov-11	12	16	293
13-Nov-11	13	22	434
13-Nov-11	14	22	365
13-Nov-11	15	29	341
13-Nov-11	16	29	372
13-Nov-11	17	32	725
13-Nov-11	18	35	670
13-Nov-11	19	29	918
13-Nov-11	20	40	669
13-Nov-11	21	43	585
13-Nov-11	22	37	711
13-Nov-11	23	22	357
14-Nov-11	0	28	310
14-Nov-11	1	28	282
14-Nov-11	2	28	480
14-Nov-11	3	27	476
14-Nov-11	4	21	181
14-Nov-11	5	19	162
14-Nov-11	6	19	170
14-Nov-11	7	17	143
14-Nov-11	8	14	187
14-Nov-11	9	13	105
14-Nov-11	10	14	92
14-Nov-11	11	14	92
14-Nov-11	12	16	485
14-Nov-11	13	19	371
14-Nov-11	14	22	393
14-Nov-11	15	28	455
14-Nov-11	16	25	480
14-Nov-11	17	19	478
14-Nov-11	18	21	458
14-Nov-11	19	26	418
14-Nov-11	20	22	427
14-Nov-11	21	33	593
14-Nov-11	22	36	549
14-Nov-11	23	37	662
15-Nov-11	0	37	636
15-Nov-11	1	27	291
15-Nov-11	2	29	476
15-Nov-11	3	32	394
15-Nov-11	4	30	318
15-Nov-11	5	25	303
15-Nov-11	6	15	338
15-Nov-11	7	8	213
15-Nov-11	8	9	201
15-Nov-11	9	12	205
15-Nov-11	10	10	216
15-Nov-11	11	16	232
15-Nov-11	12	18	291
15-Nov-11	13	19	373
15-Nov-11	14	19	415
15-Nov-11	15	25	438
15-Nov-11	16	22	298
15-Nov-11	17	21	328
15-Nov-11	18	22	404
15-Nov-11	19	21	523
15-Nov-11	20	25	651
15-Nov-11	21	22	342
15-Nov-11	22	25	335
15-Nov-11	23	24	355
16-Nov-11	0	32	423
16-Nov-11	1	31	605
16-Nov-11	2	27	545
16-Nov-11	3	24	554
16-Nov-11	4	27	239
16-Nov-11	5	27	285
16-Nov-11	6	20	275
16-Nov-11	7	17	148
16-Nov-11	8	15	191
16-Nov-11	9	13	173
16-Nov-11	10	15	197
16-Nov-11	11	11	237
16-Nov-11	12	13	207
16-Nov-11	13	15	271
16-Nov-11	14	20	290
16-Nov-11	15	19	314
16-Nov-11	16	17	343
16-Nov-11	17	19	416
16-Nov-11	18	22	349
16-Nov-11	19	20	365
16-Nov-11	20	24	297
16-Nov-11	21	27	320
16-Nov-11	22	33	396
16-Nov-11	23	22	235
17-Nov-11	0	25	247
17-Nov-11	1	26	255
17-Nov-11	2	27	302
17-Nov-11	3	34	302
17-Nov-11	4	29	299
17-Nov-11	5	26	234
17-Nov-11	6	29	244
17-Nov-11	7	28	324
17-Nov-11	8	25	237
17-Nov-11	9	19	301
17-Nov-11	10	20	252
17-Nov-11	11	21	266
17-Nov-11	12	23	289
17-Nov-11	13	23	676
17-Nov-11	14	19	586
17-Nov-11	15	22	534
17-Nov-11	16	20	544
17-Nov-11	17	19	504
17-Nov-11	18	18	372
17-Nov-11	19	23	532
17-Nov-11	20	28	473
17-Nov-11	21	27	634
17-Nov-11	22	33	488
17-Nov-11	23	35	355
18-Nov-11	0	37	515
18-Nov-11	1	37	655
18-Nov-11	2	38	671
18-Nov-11	3	42	737
18-Nov-11	4	35	921
18-Nov-11	5	28	798
18-Nov-11	6	25	244
18-Nov-11	7	12	172
18-Nov-11	8	12	164
18-Nov-11	9	11	222
18-Nov-11	10	10	140
18-Nov-11	11	9	173
18-Nov-11	12	9	150
18-Nov-11	13	20	215
18-Nov-11	14	25	455
18-Nov-11	15	18	726
18-Nov-11	16	19	1096
18-Nov-11	17	21	517
18-Nov-11	18	19	707
18-Nov-11	19	20	843
18-Nov-11	20	27	334
18-Nov-11	21	27	358
18-Nov-11	22	20	304
18-Nov-11	23	24	388
19-Nov-11	0	31	585
19-Nov-11	1	31	269
19-Nov-11	2	35	295
19-Nov-11	3	30	284
19-Nov-11	4	25	257
19-Nov-11	5	30	242
19-Nov-11	6	30	188
19-Nov-11	7	27	179
19-Nov-11	8	21	161
19-Nov-11	9	16	176
19-Nov-11	10	15	259
19-Nov-11	11	18	300
19-Nov-11	12	18	138
19-Nov-11	13	26	191
19-Nov-11	14	26	221
19-Nov-11	15	30	299
19-Nov-11	16	25	488
19-Nov-11	17	27	366
19-Nov-11	18	21	347
19-Nov-11	19	28	351
19-Nov-11	20	27	310
19-Nov-11	21	31	421
19-Nov-11	22	34	440
19-Nov-11	23	24	277
20-Nov-11	0	22	319
20-Nov-11	1	21	259
20-Nov-11	2	26	400
20-Nov-11	3	23	237
20-Nov-11	4	24	230
20-Nov-11	5	21	214
20-Nov-11	6	17	186
20-Nov-11	7	17	202
20-Nov-11	8	17	258
20-Nov-11	9	17	256
20-Nov-11	10	17	329
20-Nov-11	11	17	267
20-Nov-11	12	17	313
20-Nov-11	13	18	284
20-Nov-11	14	20	337
20-Nov-11	15	21	339
20-Nov-11	16	20	314
20-Nov-11	17	17	287
20-Nov-11	18	19	259
20-Nov-11	19	18	373
20-Nov-11	20	23	317
20-Nov-11	21	30	272
20-Nov-11	22	31	249
20-Nov-11	23	22	268
21-Nov-11	0	21	230
21-Nov-11	1	20	259
21-Nov-11	2	20	322
21-Nov-11	3	25	396
21-Nov-11	4	23	312
21-Nov-11	5	16	225
21-Nov-11	6	13	217
21-Nov-11	7	13	222
21-Nov-11	8	12	219
21-Nov-11	9	14	226
21-Nov-11	10	15	266
21-Nov-11	11	16	227
21-Nov-11	12	21	266
21-Nov-11	13	25	256
21-Nov-11	14	29	504
21-Nov-11	15	20	393
21-Nov-11	16	20	424
21-Nov-11	17	19	515
21-Nov-11	18	16	529
21-Nov-11	19	24	536
21-Nov-11	20	26	653
21-Nov-11	21	28	648
21-Nov-11	22	29	616
21-Nov-11	23	36	553
22-Nov-11	0	33	399
22-Nov-11	1	31	341
22-Nov-11	2	27	181
22-Nov-11	3	27	194
22-Nov-11	4	22	299
22-Nov-11	5	21	355
22-Nov-11	6	18	311
22-Nov-11	7	15	216
22-Nov-11	8	8	143
22-Nov-11	9	15	151
22-Nov-11	10	16	216
22-Nov-11	11	17	208
22-Nov-11	12	21	307
22-Nov-11	13	22	326
22-Nov-11	14	27	425
22-Nov-11	15	31	482
22-Nov-11	16	27	561
22-Nov-11	17	26	387
22-Nov-11	18	27	379
22-Nov-11	19	29	466
22-Nov-11	20	23	570
22-Nov-11	21	29	512
22-Nov-11	22	35	493
22-Nov-11	23	38	519
23-Nov-11	0	29	314
23-Nov-11	1	32	305
23-Nov-11	2	32	276
23-Nov-11	3	30	300
23-Nov-11	4	35	305
23-Nov-11	5	23	259
23-Nov-11	6	29	288
23-Nov-11	7	23	194
23-Nov-11	8	20	253
23-Nov-11	9	12	194
23-Nov-11	10	14	197
23-Nov-11	11	19	259
23-Nov-11	12	13	171
23-Nov-11	13	14	179
23-Nov-11	14	16	267
23-Nov-11	15	20	312
23-Nov-11	16	18	507
23-Nov-11	17	26	581
23-Nov-11	18	29	712
23-Nov-11	19	22	592
23-Nov-11	20	25	591
23-Nov-11	21	21	605
23-Nov-11	22	27	672
23-Nov-11	23	30	451
24-Nov-11	0	28	317
24-Nov-11	1	30	361
24-Nov-11	2	34	364
24-Nov-11	3	26	382
24-Nov-11	4	26	385
24-Nov-11	5	28	433
24-Nov-11	6	28	376
24-Nov-11	7	24	266
24-Nov-11	8	21	244
24-Nov-11	9	21	258
24-Nov-11	10	19	277
24-Nov-11	11	18	246
24-Nov-11	12	16	238
24-Nov-11	13	17	263
24-Nov-11	14	18	360
24-Nov-11	15	22	395
24-Nov-11	16	23	283
24-Nov-11	17	28	322
24-Nov-11	18	26	284
24-Nov-11	19	30	398
24-Nov-11	20	29	413
24-Nov-11	21	27	415
24-Nov-11	22	26	283
24-Nov-11	23	23	319
25-Nov-11	0	24	420
25-Nov-11	1	26	441
25-Nov-11	2	24	345
25-Nov-11	3	20	303
25-Nov-11	4	30	406
25-Nov-11	5	29	346
25-Nov-11	6	29	400
25-Nov-11	7	26	375
25-Nov-11	8	21	307
25-Nov-11	9	17	239
25-Nov-11	10	18	222
25-Nov-11	11	19	217
25-Nov-11	12	18	253
25-Nov-11	13	20	257
25-Nov-11	14	24	265
25-Nov-11	15	26	250
25-Nov-11	16	27	283
25-Nov-11	17	25	314
25-Nov-11	18	23	280
25-Nov-11	19	21	346
25-Nov-11	20	21	461
25-Nov-11	21	27	512
25-Nov-11	22	33	302
25-Nov-11	23	31	348
26-Nov-11	0	30	382
26-Nov-11	1	27	431
26-Nov-11	2	22	322
26-Nov-11	3	24	306
26-Nov-11	4	27	367
26-Nov-11	5	26	259
26-Nov-11	6	25	251
26-Nov-11	7	20	201
26-Nov-11	8	18	130
26-Nov-11	9	17	184
26-Nov-11	10	15	182
26-Nov-11	11	23	240
26-Nov-11	12	20	212
26-Nov-11	13	19	235
26-Nov-11	14	22	223
26-Nov-11	15	22	256
26-Nov-11	16	25	278
26-Nov-11	17	23	266
26-Nov-11	18	23	271
26-Nov-11	19	24	296
26-Nov-11	20	23	346
26-Nov-11	21	24	467
26-Nov-11	22	22	472
26-Nov-11	23	22	400
27-Nov-11	0	19	426
27-Nov-11	1	34	393
27-Nov-11	2	30	486
27-Nov-11	3	33	593
27-Nov-11	4	34	513
27-Nov-11	5	33	546
27-Nov-11	6	19	357
27-Nov-11	7	21	431
27-Nov-11	8	21	338
27-Nov-11	9	21	364
27-Nov-11	10	22	415
27-Nov-11	11	20	295
27-Nov-11	12	20	318
27-Nov-11	13	21	429
27-Nov-11	14	20	488
27-Nov-11	15	24	290
27-Nov-11	16	21	374
27-Nov-11	17	23	321
27-Nov-11	18	20	333
27-Nov-11	19	28	441
27-Nov-11	20	31	577
27-Nov-11	21	35	574
27-Nov-11	22	35	576
27-Nov-11	23	34	543
28-Nov-11	0	29	425
28-Nov-11	1	27	691
28-Nov-11	2	20	649
28-Nov-11	3	21	616
28-Nov-11	4	18	592
28-Nov-11	5	22	510
28-Nov-11	6	19	300
28-Nov-11	7	19	138
28-Nov-11	8	21	132
28-Nov-11	9	21	171
28-Nov-11	10	16	237
28-Nov-11	11	24	313
28-Nov-11	12	24	272
28-Nov-11	13	28	278
28-Nov-11	14	27	509
28-Nov-11	15	21	487
28-Nov-11	16	24	565
28-Nov-11	17	22	334
28-Nov-11	18	22	331
28-Nov-11	19	24	307
28-Nov-11	20	25	452
28-Nov-11	21	27	513
28-Nov-11	22	28	538
28-Nov-11	23	23	448
29-Nov-11	0	26	478
29-Nov-11	1	24	463
29-Nov-11	2	27	454
29-Nov-11	3	25	439
29-Nov-11	4	28	213
29-Nov-11	5	27	270
29-Nov-11	6	34	615
29-Nov-11	7	29	598
29-Nov-11	8	18	468
29-Nov-11	9	17	352
29-Nov-11	10	15	253
29-Nov-11	11	18	214
29-Nov-11	12	17	211
29-Nov-11	13	20	284
29-Nov-11	14	20	442
29-Nov-11	15	24	533
29-Nov-11	16	21	534
29-Nov-11	17	22	399
29-Nov-11	18	27	382
29-Nov-11	19	26	437
29-Nov-11	20	29	635
29-Nov-11	21	29	532
29-Nov-11	22	24	420
29-Nov-11	23	22	364
30-Nov-11	0	24	433
30-Nov-11	1	32	341
30-Nov-11	2	34	435
30-Nov-11	3	24	479
30-Nov-11	4	27	470
30-Nov-11	5	25	533
30-Nov-11	6	26	163
30-Nov-11	7	26	159
30-Nov-11	8	18	132
30-Nov-11	9	14	150
30-Nov-11	10	18	218
30-Nov-11	11	20	279
30-Nov-11	12	20	255
30-Nov-11	13	17	310
30-Nov-11	14	24	311
30-Nov-11	15	22	329
30-Nov-11	16	21	332
30-Nov-11	17	14	305
30-Nov-11	18	19	601
30-Nov-11	19	20	708
30-Nov-11	20	19	748
30-Nov-11	21	29	1232
30-Nov-11	22	36	853
30-Nov-11	23	34	934
1-Dec-11	0	31	668
1-Dec-11	1	32	358
1-Dec-11	2	20	351
1-Dec-11	3	21	475
1-Dec-11	4	31	903
1-Dec-11	5	36	821
1-Dec-11	6	31	692
1-Dec-11	7	30	495
1-Dec-11	8	23	296
1-Dec-11	9	24	256
1-Dec-11	10	18	257
1-Dec-11	11	19	292
1-Dec-11	12	18	278
1-Dec-11	13	21	238
1-Dec-11	14	20	248
1-Dec-11	15	23	246
1-Dec-11	16	25	296
1-Dec-11	17	28	342
1-Dec-11	18	24	478
1-Dec-11	19	28	400
1-Dec-11	20	32	415
1-Dec-11	21	36	452
1-Dec-11	22	34	458
1-Dec-11	23	38	400
2-Dec-11	0	50	557
2-Dec-11	1	40	415
2-Dec-11	2	45	788
2-Dec-11	3	42	705
2-Dec-11	4	28	544
2-Dec-11	5	35	465
2-Dec-11	6	32	238
2-Dec-11	7	27	249
2-Dec-11	8	21	246
2-Dec-11	9	20	321
2-Dec-11	10	20	225
2-Dec-11	11	15	197
2-Dec-11	12	14	213
2-Dec-11	13	17	266
2-Dec-11	14	21	260
2-Dec-11	15	31	361
2-Dec-11	16	26	354
2-Dec-11	17	21	357
2-Dec-11	18	23	358
2-Dec-11	19	29	570
2-Dec-11	20	32	485
2-Dec-11	21	29	572
2-Dec-11	22	26	425
2-Dec-11	23	32	428
3-Dec-11	0	36	387
3-Dec-11	1	35	470
3-Dec-11	2	36	570
3-Dec-11	3	34	778
3-Dec-11	4	42	666
3-Dec-11	5	33	484
3-Dec-11	6	33	427
3-Dec-11	7	37	393
3-Dec-11	8	27	540
3-Dec-11	9	25	500
3-Dec-11	10	25	564
3-Dec-11	11	24	602
3-Dec-11	12	24	278
3-Dec-11	13	29	316
3-Dec-11	14	27	316
3-Dec-11	15	29	352
3-Dec-11	16	23	234
3-Dec-11	17	20	241
3-Dec-11	18	32	267
3-Dec-11	19	40	409
3-Dec-11	20	34	397
3-Dec-11	21	36	432
3-Dec-11	22	41	460
3-Dec-11	23	38	719
4-Dec-11	0	40	792
4-Dec-11	1	39	768
4-Dec-11	2	40	495
4-Dec-11	3	33	557
4-Dec-11	4	34	580
4-Dec-11	5	37	576
4-Dec-11	6	35	612
4-Dec-11	7	30	266
4-Dec-11	8	24	191
4-Dec-11	9	26	263
4-Dec-11	10	25	966
4-Dec-11	11	29	488
4-Dec-11	12	26	367
4-Dec-11	13	25	266
4-Dec-11	14	27	294
4-Dec-11	15	22	396
4-Dec-11	16	24	272
4-Dec-11	17	31	351
4-Dec-11	18	30	380
4-Dec-11	19	27	447
4-Dec-11	20	33	454
4-Dec-11	21	34	421
4-Dec-11	22	33	372
4-Dec-11	23	33	396
5-Dec-11	0	29	498
5-Dec-11	1	35	597
5-Dec-11	2	41	587
5-Dec-11	3	36	466
5-Dec-11	4	30	479
5-Dec-11	5	29	349
5-Dec-11	6	28	389
5-Dec-11	7	28	402
5-Dec-11	8	24	387
5-Dec-11	9	25	393
5-Dec-11	10	22	292
5-Dec-11	11	23	258
5-Dec-11	12	17	283
5-Dec-11	13	16	277
5-Dec-11	14	20	314
5-Dec-11	15	27	359
5-Dec-11	16	21	375
5-Dec-11	17	22	337
5-Dec-11	18	22	374
5-Dec-11	19	27	374
5-Dec-11	20	33	843
5-Dec-11	21	28	709
5-Dec-11	22	28	365
5-Dec-11	23	22	489
6-Dec-11	0	25	679
6-Dec-11	1	27	654
6-Dec-11	2	34	523
6-Dec-11	3	39	894
6-Dec-11	4	38	700
6-Dec-11	5	34	608
6-Dec-11	6	29	500
6-Dec-11	7	30	494
6-Dec-11	8	33	477
6-Dec-11	9	17	248
6-Dec-11	10	19	235
6-Dec-11	11	19	263
6-Dec-11	12	19	298
6-Dec-11	13	20	368
6-Dec-11	14	19	547
6-Dec-11	15	18	506
6-Dec-11	16	23	741
6-Dec-11	17	31	846
6-Dec-11	18	34	617
6-Dec-11	19	34	586
6-Dec-11	20	39	500
6-Dec-11	21	39	618
6-Dec-11	22	34	670
6-Dec-11	23	27	513
7-Dec-11	0	35	700
7-Dec-11	1	41	724
7-Dec-11	2	41	706
7-Dec-11	3	53	851
7-Dec-11	4	61	1114
7-Dec-11	5	50	1152
7-Dec-11	6	55	975
7-Dec-11	7	51	630
7-Dec-11	8	31	312
7-Dec-11	9	24	481
7-Dec-11	10	19	247
7-Dec-11	11	18	272
7-Dec-11	12	19	350
7-Dec-11	13	20	399
7-Dec-11	14	22	428
7-Dec-11	15	23	318
7-Dec-11	16	23	407
7-Dec-11	17	28	407
7-Dec-11	18	26	406
7-Dec-11	19	28	531
7-Dec-11	20	34	456
7-Dec-11	21	41	582
7-Dec-11	22	41	589
7-Dec-11	23	37	509
8-Dec-11	0	40	511
8-Dec-11	1	53	500
8-Dec-11	2	51	653
8-Dec-11	3	53	819
8-Dec-11	4	45	832
8-Dec-11	5	41	608
8-Dec-11	6	40	554
8-Dec-11	7	34	270
8-Dec-11	8	24	193
8-Dec-11	9	14	208
8-Dec-11	10	17	220
8-Dec-11	11	17	290
8-Dec-11	12	16	251
8-Dec-11	13	13	203
8-Dec-11	14	17	191
8-Dec-11	15	23	230
8-Dec-11	16	25	293
8-Dec-11	17	24	411
8-Dec-11	18	38	422
8-Dec-11	19	43	634
8-Dec-11	20	34	585
8-Dec-11	21	48	664
8-Dec-11	22	50	765
8-Dec-11	23	38	491
9-Dec-11	0	42	506
9-Dec-11	1	37	468
9-Dec-11	2	37	421
9-Dec-11	3	42	504
9-Dec-11	4	34	458
9-Dec-11	5	35	497
9-Dec-11	6	34	494
9-Dec-11	7	32	466
9-Dec-11	8	24	351
9-Dec-11	9	25	243
9-Dec-11	10	22	243
9-Dec-11	11	20	254
9-Dec-11	12	20	273
9-Dec-11	13	17	263
9-Dec-11	14	13	220
9-Dec-11	15	15	215
9-Dec-11	16	23	338
9-Dec-11	17	32	350
9-Dec-11	18	37	431
9-Dec-11	19	33	526
9-Dec-11	20	41	615
9-Dec-11	21	44	537
9-Dec-11	22	41	490
9-Dec-11	23	39	531
10-Dec-11	0	52	587
10-Dec-11	1	50	545
10-Dec-11	2	62	591
10-Dec-11	3	55	675
10-Dec-11	4	56	663
10-Dec-11	5	58	1181
10-Dec-11	6	46	1238
10-Dec-11	7	40	952
10-Dec-11	8	25	537
10-Dec-11	9	27	455
10-Dec-11	10	25	406
10-Dec-11	11	32	368
10-Dec-11	12	31	335
10-Dec-11	13	19	316
10-Dec-11	14	21	365
10-Dec-11	15	26	386
10-Dec-11	16	32	622
10-Dec-11	17	35	460
10-Dec-11	18	32	561
10-Dec-11	19	33	578
10-Dec-11	20	38	498
10-Dec-11	21	43	431
10-Dec-11	22	38	427
10-Dec-11	23	39	473
11-Dec-11	0	38	533
11-Dec-11	1	42	633
11-Dec-11	2	48	1091
11-Dec-11	3	38	541
11-Dec-11	4	49	507
11-Dec-11	5	40	493
11-Dec-11	6	41	594
11-Dec-11	7	36	567
11-Dec-11	8	36	382
11-Dec-11	9	30	220
11-Dec-11	10	25	207
11-Dec-11	11	20	182
11-Dec-11	12	23	228
11-Dec-11	13	19	209
11-Dec-11	14	22	348
11-Dec-11	15	15	262
11-Dec-11	16	24	319
11-Dec-11	17	27	264
11-Dec-11	18	34	371
11-Dec-11	19	43	422
11-Dec-11	20	44	534
11-Dec-11	21	44	764
11-Dec-11	22	44	820
11-Dec-11	23	43	741
12-Dec-11	0	40	496
12-Dec-11	1	35	663
12-Dec-11	2	48	673
12-Dec-11	3	42	508
12-Dec-11	4	39	580
12-Dec-11	5	46	589
12-Dec-11	6	44	634
12-Dec-11	7	30	367
12-Dec-11	8	28	201
12-Dec-11	9	25	159
12-Dec-11	10	29	175
12-Dec-11	11	30	279
12-Dec-11	12	22	271
12-Dec-11	13	20	267
12-Dec-11	14	19	237
12-Dec-11	15	20	240
12-Dec-11	16	22	317
12-Dec-11	17	28	449
12-Dec-11	18	36	542
12-Dec-11	19	34	672
12-Dec-11	20	39	780
12-Dec-11	21	33	735
12-Dec-11	22	32	539
12-Dec-11	23	31	554
13-Dec-11	0	39	550
13-Dec-11	1	40	436
13-Dec-11	2	37	548
13-Dec-11	3	45	855
13-Dec-11	4	41	864
13-Dec-11	5	33	846
13-Dec-11	6	26	833
13-Dec-11	7	26	366
13-Dec-11	8	23	386
13-Dec-11	9	24	353
13-Dec-11	10	28	305
13-Dec-11	11	33	379
13-Dec-11	12	37	528
13-Dec-11	13	37	516
13-Dec-11	14	31	497
13-Dec-11	15	34	557
13-Dec-11	16	44	673
13-Dec-11	17	47	664
13-Dec-11	18	48	798
13-Dec-11	19	35	528
13-Dec-11	20	29	650
13-Dec-11	21	34	786
13-Dec-11	22	54	1406
13-Dec-11	23	62	1531
14-Dec-11	0	59	1132
14-Dec-11	1	65	1125
14-Dec-11	2	64	1119
14-Dec-11	3	47	789
14-Dec-11	4	52	828
14-Dec-11	5	46	631
14-Dec-11	6	37	622
14-Dec-11	7	36	615
14-Dec-11	8	32	545
14-Dec-11	9	32	560
14-Dec-11	10	29	562
14-Dec-11	11	23	539
14-Dec-11	12	25	452
14-Dec-11	13	23	407
14-Dec-11	14	20	334
14-Dec-11	15	33	431
14-Dec-11	16	33	486
14-Dec-11	17	31	715
14-Dec-11	18	35	776
14-Dec-11	19	40	776
14-Dec-11	20	47	866
14-Dec-11	21	53	718
14-Dec-11	22	46	549
14-Dec-11	23	48	538
15-Dec-11	0	49	676
15-Dec-11	1	39	562
15-Dec-11	2	43	538
15-Dec-11	3	51	679
15-Dec-11	4	56	577
15-Dec-11	5	48	474
15-Dec-11	6	40	391
15-Dec-11	7	41	386
15-Dec-11	8	35	421
15-Dec-11	9	32	400
15-Dec-11	10	26	261
15-Dec-11	11	24	388
15-Dec-11	12	20	260
15-Dec-11	13	23	305
15-Dec-11	14	25	345
15-Dec-11	15	23	385
15-Dec-11	16	28	480
15-Dec-11	17	28	552
15-Dec-11	18	32	911
15-Dec-11	19	42	556
15-Dec-11	20	40	642
15-Dec-11	21	37	526
15-Dec-11	22	30	508
15-Dec-11	23	30	549
16-Dec-11	0	35	608
16-Dec-11	1	44	438
16-Dec-11	2	46	533
16-Dec-11	3	44	634
16-Dec-11	4	40	755
16-Dec-11	5	35	591
16-Dec-11	6	40	519
16-Dec-11	7	26	281
16-Dec-11	8	28	279
16-Dec-11	9	29	340
16-Dec-11	10	23	560
16-Dec-11	11	17	401
16-Dec-11	12	21	410
16-Dec-11	13	14	389
16-Dec-11	14	22	384
16-Dec-11	15	27	452
16-Dec-11	16	25	490
16-Dec-11	17	19	576
16-Dec-11	18	25	477
16-Dec-11	19	25	381
16-Dec-11	20	30	394
16-Dec-11	21	40	391
16-Dec-11	22	39	739
16-Dec-11	23	42	1174
17-Dec-11	0	41	960
17-Dec-11	1	38	800
17-Dec-11	2	41	520
17-Dec-11	3	40	799
17-Dec-11	4	39	591
17-Dec-11	5	30	441
17-Dec-11	6	35	541
17-Dec-11	7	31	598
17-Dec-11	8	25	335
17-Dec-11	9	27	436
17-Dec-11	10	26	212
17-Dec-11	11	22	215
17-Dec-11	12	25	307
17-Dec-11	13	22	325
17-Dec-11	14	18	478
17-Dec-11	15	16	498
17-Dec-11	16	20	452
17-Dec-11	17	25	540
17-Dec-11	18	25	767
17-Dec-11	19	39	635
17-Dec-11	20	40	413
17-Dec-11	21	34	510
17-Dec-11	22	44	522
17-Dec-11	23	45	543
18-Dec-11	0	45	518
18-Dec-11	1	34	606
18-Dec-11	2	35	395
18-Dec-11	3	33	595
18-Dec-11	4	37	392
18-Dec-11	5	35	341
18-Dec-11	6	38	446
18-Dec-11	7	32	323
18-Dec-11	8	31	301
18-Dec-11	9	32	384
18-Dec-11	10	31	405
18-Dec-11	11	27	277
18-Dec-11	12	25	289
18-Dec-11	13	22	274
18-Dec-11	14	21	244
18-Dec-11	15	17	168
18-Dec-11	16	27	302
18-Dec-11	17	27	325
18-Dec-11	18	28	374
18-Dec-11	19	27	442
18-Dec-11	20	29	357
18-Dec-11	21	29	446
18-Dec-11	22	28	453
18-Dec-11	23	37	578
19-Dec-11	0	34	529
19-Dec-11	1	25	493
19-Dec-11	2	33	516
19-Dec-11	3	31	479
19-Dec-11	4	29	517
19-Dec-11	5	27	444
19-Dec-11	6	30	593
19-Dec-11	7	27	443
19-Dec-11	8	28	412
19-Dec-11	9	27	696
19-Dec-11	10	24	227
19-Dec-11	11	22	352
19-Dec-11	12	20	293
19-Dec-11	13	17	372
19-Dec-11	14	20	353
19-Dec-11	15	20	617
19-Dec-11	16	22	628
19-Dec-11	17	27	702
19-Dec-11	18	29	849
19-Dec-11	19	36	640
19-Dec-11	20	33	920
19-Dec-11	21	33	796
19-Dec-11	22	36	681
19-Dec-11	23	45	610
20-Dec-11	0	42	537
20-Dec-11	1	42	608
20-Dec-11	2	40	645
20-Dec-11	3	44	769
20-Dec-11	4	40	662
20-Dec-11	5	41	766
20-Dec-11	6	30	502
20-Dec-11	7	31	428
20-Dec-11	8	25	286
20-Dec-11	9	18	390
20-Dec-11	10	13	373
20-Dec-11	11	15	304
20-Dec-11	12	15	319
20-Dec-11	13	10	294
20-Dec-11	14	9	203
20-Dec-11	15	12	445
20-Dec-11	16	15	435
20-Dec-11	17	13	499
20-Dec-11	18	16	818
20-Dec-11	19	22	655
20-Dec-11	20	32	1136
20-Dec-11	21	38	867
20-Dec-11	22	37	719
20-Dec-11	23	35	631
21-Dec-11	0	44	818
21-Dec-11	1	33	544
21-Dec-11	2	37	565
21-Dec-11	3	37	461
21-Dec-11	4	43	498
21-Dec-11	5	25	432
21-Dec-11	6	30	425
21-Dec-11	7	23	607
21-Dec-11	8	17	438
21-Dec-11	9	16	417
21-Dec-11	10	21	270
21-Dec-11	11	19	249
21-Dec-11	12	18	227
21-Dec-11	13	18	311
21-Dec-11	14	21	313
21-Dec-11	15	20	479
21-Dec-11	16	20	531
21-Dec-11	17	26	641
21-Dec-11	18	18	533
21-Dec-11	19	22	563
21-Dec-11	20	29	594
21-Dec-11	21	33	476
21-Dec-11	22	34	537
21-Dec-11	23	37	484
22-Dec-11	0	33	531
22-Dec-11	1	29	665
22-Dec-11	2	28	524
22-Dec-11	3	32	498
22-Dec-11	4	36	524
22-Dec-11	5	42	942
22-Dec-11	6	38	707
22-Dec-11	7	32	582
22-Dec-11	8	29	577
22-Dec-11	9	25	606
22-Dec-11	10	24	468
22-Dec-11	11	21	286
22-Dec-11	12	22	326
22-Dec-11	13	19	295
22-Dec-11	14	23	280
22-Dec-11	15	26	578
22-Dec-11	16	27	662
22-Dec-11	17	28	749
22-Dec-11	18	29	503
22-Dec-11	19	27	575
22-Dec-11	20	27	781
22-Dec-11	21	37	574
22-Dec-11	22	36	632
22-Dec-11	23	40	685
23-Dec-11	0	30	466
23-Dec-11	1	35	537
23-Dec-11	2	33	518
23-Dec-11	3	34	517
23-Dec-11	4	27	429
23-Dec-11	5	32	483
23-Dec-11	6	26	440
23-Dec-11	7	23	327
23-Dec-11	8	24	605
23-Dec-11	9	22	277
23-Dec-11	10	17	264
23-Dec-11	11	18	240
23-Dec-11	12	16	291
23-Dec-11	13	18	327
23-Dec-11	14	22	458
23-Dec-11	15	23	598
23-Dec-11	16	23	699
23-Dec-11	17	19	661
23-Dec-11	18	21	680
23-Dec-11	19	26	647
23-Dec-11	20	27	803
23-Dec-11	21	30	829
23-Dec-11	22	25	741
