date	hour	nb_streamer	nb_spec
18-Nov-11	10	42	1356
18-Nov-11	11	48	1469
18-Nov-11	12	43	1628
18-Nov-11	13	41	1569
18-Nov-11	14	56	1768
18-Nov-11	15	56	1725
18-Nov-11	16	72	2050
18-Nov-11	17	80	2266
18-Nov-11	18	76	3147
18-Nov-11	19	85	4116
18-Nov-11	20	95	4331
18-Nov-11	21	95	3131
18-Nov-11	22	98	2356
18-Nov-11	23	94	2637
19-Nov-11	0	96	2532
19-Nov-11	1	109	2222
19-Nov-11	2	114	3014
19-Nov-11	3	109	3197
19-Nov-11	4	101	3488
19-Nov-11	5	106	3214
19-Nov-11	6	113	3315
19-Nov-11	7	110	3019
19-Nov-11	8	90	3059
19-Nov-11	9	74	2003
19-Nov-11	10	71	2447
19-Nov-11	11	58	2403
19-Nov-11	12	57	2543
19-Nov-11	13	59	2142
19-Nov-11	14	66	3273
19-Nov-11	15	62	3621
19-Nov-11	16	83	2296
19-Nov-11	17	92	2495
19-Nov-11	18	81	2833
19-Nov-11	19	103	3279
19-Nov-11	20	103	3422
19-Nov-11	21	109	2891
19-Nov-11	22	110	2303
19-Nov-11	23	115	2819
20-Nov-11	0	111	1916
20-Nov-11	1	103	1710
20-Nov-11	2	95	1756
20-Nov-11	3	85	2253
20-Nov-11	4	92	2205
20-Nov-11	5	90	2073
20-Nov-11	6	79	2046
20-Nov-11	7	66	1911
20-Nov-11	8	61	1528
20-Nov-11	9	48	1762
20-Nov-11	10	45	1286
20-Nov-11	11	42	1306
20-Nov-11	12	38	1277
20-Nov-11	13	41	1437
20-Nov-11	14	54	1727
20-Nov-11	15	58	1535
20-Nov-11	16	62	1453
20-Nov-11	17	82	1309
20-Nov-11	18	84	1556
20-Nov-11	19	93	1658
20-Nov-11	20	94	1771
20-Nov-11	21	90	1797
20-Nov-11	22	83	2032
20-Nov-11	23	82	2049
21-Nov-11	0	80	1737
21-Nov-11	1	83	1703
21-Nov-11	2	87	1393
21-Nov-11	3	87	1119
21-Nov-11	4	85	1274
21-Nov-11	5	73	1701
21-Nov-11	6	76	1890
21-Nov-11	7	65	1667
21-Nov-11	8	53	1139
21-Nov-11	9	43	1072
21-Nov-11	10	40	1135
21-Nov-11	11	33	945
21-Nov-11	12	39	1169
21-Nov-11	13	39	985
21-Nov-11	14	35	1163
21-Nov-11	15	35	1304
21-Nov-11	16	35	1136
21-Nov-11	17	49	1049
21-Nov-11	18	49	1258
21-Nov-11	19	61	1296
21-Nov-11	20	63	1948
21-Nov-11	21	78	2601
21-Nov-11	22	93	2261
21-Nov-11	23	83	2467
22-Nov-11	0	72	2149
22-Nov-11	1	76	1945
22-Nov-11	2	76	2149
22-Nov-11	3	75	2307
22-Nov-11	4	85	1416
22-Nov-11	5	80	1275
22-Nov-11	6	75	1595
22-Nov-11	7	63	1325
22-Nov-11	8	43	1211
22-Nov-11	9	46	1105
22-Nov-11	10	39	873
22-Nov-11	11	35	658
22-Nov-11	12	39	653
22-Nov-11	13	38	721
22-Nov-11	14	28	851
22-Nov-11	15	39	1051
22-Nov-11	16	48	1300
22-Nov-11	17	61	1541
22-Nov-11	18	71	1661
22-Nov-11	19	81	1853
22-Nov-11	20	75	1583
22-Nov-11	21	76	1409
22-Nov-11	22	83	1935
22-Nov-11	23	88	1965
23-Nov-11	0	87	1916
23-Nov-11	1	83	1939
23-Nov-11	2	73	2857
23-Nov-11	3	79	2774
23-Nov-11	4	76	2167
23-Nov-11	5	69	1911
23-Nov-11	6	67	2152
23-Nov-11	7	62	1777
23-Nov-11	8	55	1697
23-Nov-11	9	48	1715
23-Nov-11	10	44	1612
23-Nov-11	11	35	1190
23-Nov-11	12	31	1197
23-Nov-11	13	35	1329
23-Nov-11	14	35	1273
23-Nov-11	15	43	1630
23-Nov-11	16	55	1610
23-Nov-11	17	60	1918
23-Nov-11	18	68	1201
23-Nov-11	19	69	1304
23-Nov-11	20	71	4098
23-Nov-11	21	56	5036
23-Nov-11	22	76	5869
23-Nov-11	23	90	6172
24-Nov-11	0	85	3855
24-Nov-11	1	73	2020
24-Nov-11	2	74	2044
24-Nov-11	3	74	2456
24-Nov-11	4	81	1908
24-Nov-11	5	80	1841
24-Nov-11	6	82	1967
24-Nov-11	7	77	1546
24-Nov-11	8	75	1496
24-Nov-11	9	62	895
24-Nov-11	10	43	891
24-Nov-11	11	41	505
24-Nov-11	12	35	603
24-Nov-11	13	31	702
24-Nov-11	14	32	846
24-Nov-11	15	29	635
24-Nov-11	16	34	1085
24-Nov-11	17	57	760
24-Nov-11	18	61	772
24-Nov-11	19	59	818
24-Nov-11	20	55	944
24-Nov-11	21	52	881
24-Nov-11	22	52	850
24-Nov-11	23	60	1152
25-Nov-11	0	63	1562
25-Nov-11	1	53	1298
25-Nov-11	2	52	1097
25-Nov-11	3	54	1233
25-Nov-11	4	52	1230
25-Nov-11	5	59	1271
25-Nov-11	6	56	1632
25-Nov-11	7	55	1093
25-Nov-11	8	46	874
25-Nov-11	9	50	889
25-Nov-11	10	40	744
25-Nov-11	11	31	869
25-Nov-11	12	22	525
25-Nov-11	13	26	610
25-Nov-11	14	27	616
25-Nov-11	15	34	771
25-Nov-11	16	42	924
25-Nov-11	17	47	1132
25-Nov-11	18	47	1479
25-Nov-11	19	56	835
25-Nov-11	20	58	1219
25-Nov-11	21	65	1440
25-Nov-11	22	63	1640
25-Nov-11	23	66	1586
26-Nov-11	0	68	1674
26-Nov-11	1	77	2574
26-Nov-11	2	76	2461
26-Nov-11	3	78	2709
26-Nov-11	4	74	2073
26-Nov-11	5	65	1904
26-Nov-11	6	70	1743
26-Nov-11	7	69	1048
26-Nov-11	8	54	769
26-Nov-11	9	49	686
26-Nov-11	10	42	885
26-Nov-11	11	36	862
26-Nov-11	12	37	605
26-Nov-11	13	40	594
26-Nov-11	14	36	544
26-Nov-11	15	40	702
26-Nov-11	16	34	783
26-Nov-11	17	29	539
26-Nov-11	18	41	783
26-Nov-11	19	38	1135
26-Nov-11	20	46	1532
26-Nov-11	21	54	1713
26-Nov-11	22	59	1792
26-Nov-11	23	55	1564
27-Nov-11	0	63	1795
27-Nov-11	1	66	1958
27-Nov-11	2	66	3004
27-Nov-11	3	71	3358
27-Nov-11	4	71	1871
27-Nov-11	5	67	1381
27-Nov-11	6	55	1145
27-Nov-11	7	48	1088
27-Nov-11	8	44	767
27-Nov-11	9	31	610
27-Nov-11	10	36	675
27-Nov-11	11	34	771
27-Nov-11	12	30	718
27-Nov-11	13	28	835
27-Nov-11	14	35	801
27-Nov-11	15	42	1113
27-Nov-11	16	38	716
27-Nov-11	17	46	1075
27-Nov-11	18	47	1209
27-Nov-11	19	61	1866
27-Nov-11	20	60	1944
27-Nov-11	21	58	2630
27-Nov-11	22	56	1754
27-Nov-11	23	54	1639
28-Nov-11	0	66	1698
28-Nov-11	1	60	1274
28-Nov-11	2	66	2139
28-Nov-11	3	65	2355
28-Nov-11	4	66	2437
28-Nov-11	5	57	1845
28-Nov-11	6	38	1288
28-Nov-11	7	39	949
28-Nov-11	8	35	931
28-Nov-11	9	32	650
28-Nov-11	10	29	669
28-Nov-11	11	27	619
28-Nov-11	12	25	504
28-Nov-11	13	31	600
28-Nov-11	14	32	657
28-Nov-11	15	35	768
28-Nov-11	16	32	874
28-Nov-11	17	33	771
28-Nov-11	18	29	300
28-Nov-11	19	38	465
28-Nov-11	20	48	842
28-Nov-11	21	56	1050
28-Nov-11	22	61	1237
28-Nov-11	23	69	1335
29-Nov-11	0	62	1263
29-Nov-11	1	55	1603
29-Nov-11	2	57	1474
29-Nov-11	3	56	1921
29-Nov-11	4	50	1826
29-Nov-11	5	55	1850
29-Nov-11	6	49	1689
29-Nov-11	7	39	1139
29-Nov-11	8	37	875
29-Nov-11	9	31	766
29-Nov-11	10	32	668
29-Nov-11	11	25	731
29-Nov-11	12	28	641
29-Nov-11	13	31	452
29-Nov-11	14	28	506
29-Nov-11	15	31	635
29-Nov-11	16	38	892
29-Nov-11	17	37	1173
29-Nov-11	18	46	1182
29-Nov-11	19	42	1274
29-Nov-11	20	41	1548
29-Nov-11	21	54	1775
29-Nov-11	22	54	1870
29-Nov-11	23	63	2605
30-Nov-11	0	48	3525
30-Nov-11	1	51	3101
30-Nov-11	2	50	6317
30-Nov-11	3	50	7526
30-Nov-11	4	51	7443
30-Nov-11	5	45	1548
30-Nov-11	6	34	1044
30-Nov-11	7	31	985
30-Nov-11	8	37	697
30-Nov-11	9	31	841
30-Nov-11	10	33	727
30-Nov-11	11	35	784
30-Nov-11	12	31	804
30-Nov-11	13	29	852
30-Nov-11	14	33	934
30-Nov-11	15	41	1070
30-Nov-11	16	45	1181
30-Nov-11	17	36	785
30-Nov-11	18	40	918
30-Nov-11	19	36	720
30-Nov-11	20	37	826
30-Nov-11	21	59	1233
30-Nov-11	22	53	1560
30-Nov-11	23	62	1804
1-Dec-11	0	61	1994
1-Dec-11	1	50	1922
1-Dec-11	2	50	1631
1-Dec-11	3	39	5687
1-Dec-11	4	41	6143
1-Dec-11	5	49	5458
1-Dec-11	6	52	4855
1-Dec-11	7	49	4374
1-Dec-11	8	44	1077
1-Dec-11	9	38	1393
1-Dec-11	10	32	1149
1-Dec-11	11	28	620
1-Dec-11	12	26	557
1-Dec-11	13	20	724
1-Dec-11	14	21	857
1-Dec-11	15	26	833
1-Dec-11	16	21	1052
1-Dec-11	17	28	651
1-Dec-11	18	38	749
1-Dec-11	19	42	1827
1-Dec-11	20	40	2447
1-Dec-11	21	42	3426
1-Dec-11	22	42	1336
1-Dec-11	23	49	1441
2-Dec-11	0	44	3131
2-Dec-11	1	38	3868
2-Dec-11	2	45	3557
2-Dec-11	3	49	1101
2-Dec-11	4	44	1042
2-Dec-11	5	38	1056
2-Dec-11	6	39	1011
2-Dec-11	7	33	1053
2-Dec-11	8	32	1032
2-Dec-11	9	36	978
2-Dec-11	10	30	379
2-Dec-11	11	30	349
2-Dec-11	12	27	365
2-Dec-11	13	21	314
2-Dec-11	14	21	362
2-Dec-11	15	23	280
2-Dec-11	16	30	554
2-Dec-11	17	34	801
2-Dec-11	18	37	958
2-Dec-11	19	40	965
2-Dec-11	20	51	1090
2-Dec-11	21	45	1431
2-Dec-11	22	51	1726
2-Dec-11	23	63	1701
3-Dec-11	0	55	1560
3-Dec-11	1	51	1582
3-Dec-11	2	55	1814
3-Dec-11	3	59	2066
3-Dec-11	4	53	1709
3-Dec-11	5	37	1385
3-Dec-11	6	30	1288
3-Dec-11	7	40	1298
3-Dec-11	8	35	1206
3-Dec-11	9	41	1250
3-Dec-11	10	34	785
3-Dec-11	11	25	595
3-Dec-11	12	26	505
3-Dec-11	13	24	296
3-Dec-11	14	27	309
3-Dec-11	15	33	410
3-Dec-11	16	39	508
3-Dec-11	17	47	658
3-Dec-11	18	58	734
3-Dec-11	19	50	910
3-Dec-11	20	52	907
3-Dec-11	21	52	971
3-Dec-11	22	67	1465
3-Dec-11	23	66	1617
4-Dec-11	0	57	1657
4-Dec-11	1	62	2017
4-Dec-11	2	58	2087
4-Dec-11	3	57	2152
4-Dec-11	4	63	2385
4-Dec-11	5	65	1602
4-Dec-11	6	56	1539
4-Dec-11	7	51	1433
4-Dec-11	8	52	1402
4-Dec-11	9	42	1336
4-Dec-11	10	47	1564
4-Dec-11	11	47	867
4-Dec-11	12	46	871
4-Dec-11	13	40	771
4-Dec-11	14	43	872
4-Dec-11	15	38	944
4-Dec-11	16	35	1055
4-Dec-11	17	40	610
4-Dec-11	18	42	949
4-Dec-11	19	43	910
4-Dec-11	20	55	1100
4-Dec-11	21	57	1137
4-Dec-11	22	59	936
4-Dec-11	23	57	1211
5-Dec-11	0	50	1434
5-Dec-11	1	48	1070
5-Dec-11	2	49	1039
5-Dec-11	3	41	1151
5-Dec-11	4	37	693
5-Dec-11	5	40	681
5-Dec-11	6	39	713
5-Dec-11	7	35	818
5-Dec-11	8	31	433
5-Dec-11	9	25	463
5-Dec-11	10	23	326
5-Dec-11	11	27	334
5-Dec-11	12	24	367
5-Dec-11	13	26	384
5-Dec-11	14	27	284
5-Dec-11	15	31	299
5-Dec-11	16	32	363
5-Dec-11	17	33	507
5-Dec-11	18	31	651
5-Dec-11	19	36	706
5-Dec-11	20	38	4285
5-Dec-11	21	38	5143
5-Dec-11	22	45	4983
5-Dec-11	23	61	6381
6-Dec-11	0	54	6054
6-Dec-11	1	43	3881
6-Dec-11	2	44	3379
6-Dec-11	3	41	605
6-Dec-11	4	42	835
6-Dec-11	5	42	1010
6-Dec-11	6	45	1034
6-Dec-11	7	32	614
6-Dec-11	8	28	535
6-Dec-11	9	28	415
6-Dec-11	10	27	466
6-Dec-11	11	24	494
6-Dec-11	12	25	531
6-Dec-11	13	30	431
6-Dec-11	14	25	407
6-Dec-11	15	24	379
6-Dec-11	16	26	375
6-Dec-11	17	27	755
6-Dec-11	18	27	1162
6-Dec-11	19	30	865
6-Dec-11	20	36	1066
6-Dec-11	21	37	1290
6-Dec-11	22	49	1612
6-Dec-11	23	46	1521
7-Dec-11	0	45	1386
7-Dec-11	1	40	1481
7-Dec-11	2	36	1614
7-Dec-11	3	35	1058
7-Dec-11	4	43	1319
7-Dec-11	5	38	1332
7-Dec-11	6	32	1519
7-Dec-11	7	33	1044
7-Dec-11	8	26	947
7-Dec-11	9	25	834
7-Dec-11	10	22	881
7-Dec-11	11	23	951
7-Dec-11	12	26	782
7-Dec-11	13	25	502
7-Dec-11	14	24	366
7-Dec-11	15	22	459
7-Dec-11	16	20	583
7-Dec-11	17	23	531
7-Dec-11	18	30	568
7-Dec-11	19	33	616
7-Dec-11	20	37	718
7-Dec-11	21	39	855
7-Dec-11	22	43	1072
7-Dec-11	23	50	1495
8-Dec-11	0	54	1822
8-Dec-11	1	45	1420
8-Dec-11	2	48	1396
8-Dec-11	3	42	2338
8-Dec-11	4	47	2009
8-Dec-11	5	35	1701
8-Dec-11	6	36	1649
8-Dec-11	7	29	1579
8-Dec-11	8	29	1307
8-Dec-11	9	22	1095
8-Dec-11	10	25	957
8-Dec-11	11	24	354
8-Dec-11	12	24	380
8-Dec-11	13	24	442
8-Dec-11	14	23	436
8-Dec-11	15	26	409
8-Dec-11	16	24	463
8-Dec-11	17	30	586
8-Dec-11	18	29	650
8-Dec-11	19	24	684
8-Dec-11	20	36	888
8-Dec-11	21	37	970
8-Dec-11	22	29	1005
8-Dec-11	23	36	990
9-Dec-11	0	39	2404
9-Dec-11	1	46	3413
9-Dec-11	2	47	3697
9-Dec-11	3	48	4179
9-Dec-11	4	49	4183
9-Dec-11	5	41	826
9-Dec-11	6	40	811
9-Dec-11	7	31	783
9-Dec-11	8	31	797
9-Dec-11	9	29	648
9-Dec-11	10	30	1006
9-Dec-11	11	21	931
9-Dec-11	12	20	1023
9-Dec-11	13	20	481
9-Dec-11	14	20	591
9-Dec-11	15	24	689
9-Dec-11	16	26	382
9-Dec-11	17	31	483
9-Dec-11	18	32	715
9-Dec-11	19	36	775
9-Dec-11	20	39	619
9-Dec-11	21	59	891
9-Dec-11	22	56	1004
9-Dec-11	23	60	1071
10-Dec-11	0	66	1498
10-Dec-11	1	53	1066
10-Dec-11	2	54	1197
10-Dec-11	3	64	1570
10-Dec-11	4	55	1013
10-Dec-11	5	61	1197
10-Dec-11	6	45	1123
10-Dec-11	7	45	796
10-Dec-11	8	33	769
10-Dec-11	9	41	932
10-Dec-11	10	40	951
10-Dec-11	11	39	798
10-Dec-11	12	33	765
10-Dec-11	13	32	587
10-Dec-11	14	32	668
10-Dec-11	15	31	750
10-Dec-11	16	35	943
10-Dec-11	17	30	775
10-Dec-11	18	36	867
10-Dec-11	19	34	930
10-Dec-11	20	33	976
10-Dec-11	21	32	559
10-Dec-11	22	43	830
10-Dec-11	23	40	823
11-Dec-11	0	41	1046
11-Dec-11	1	48	1496
11-Dec-11	2	45	1489
11-Dec-11	3	41	1395
11-Dec-11	4	40	1382
11-Dec-11	5	35	1263
11-Dec-11	6	42	1131
11-Dec-11	7	41	1115
11-Dec-11	8	39	998
11-Dec-11	9	31	1005
11-Dec-11	10	31	804
11-Dec-11	11	25	805
11-Dec-11	12	18	646
11-Dec-11	13	23	624
11-Dec-11	14	27	761
11-Dec-11	15	22	971
11-Dec-11	16	31	771
11-Dec-11	17	31	755
11-Dec-11	18	36	736
11-Dec-11	19	39	742
11-Dec-11	20	39	919
11-Dec-11	21	48	1098
11-Dec-11	22	52	1401
11-Dec-11	23	53	1891
12-Dec-11	0	42	1681
12-Dec-11	1	50	1734
12-Dec-11	2	52	1613
12-Dec-11	3	49	1550
12-Dec-11	4	43	1180
12-Dec-11	5	39	1327
12-Dec-11	6	36	1047
12-Dec-11	7	37	910
12-Dec-11	8	34	909
12-Dec-11	9	23	830
12-Dec-11	10	24	676
12-Dec-11	11	18	640
12-Dec-11	12	17	387
12-Dec-11	13	14	518
12-Dec-11	14	15	744
12-Dec-11	15	12	392
12-Dec-11	16	21	573
12-Dec-11	17	24	532
12-Dec-11	18	31	644
12-Dec-11	19	35	964
12-Dec-11	20	32	1018
12-Dec-11	21	41	1035
12-Dec-11	22	35	1386
12-Dec-11	23	41	1261
13-Dec-11	0	38	1072
13-Dec-11	1	41	1068
13-Dec-11	2	39	1068
13-Dec-11	3	34	1086
13-Dec-11	4	35	1186
13-Dec-11	5	37	1161
13-Dec-11	6	38	994
13-Dec-11	7	30	869
13-Dec-11	8	33	916
13-Dec-11	9	28	653
13-Dec-11	10	25	358
13-Dec-11	11	21	382
13-Dec-11	12	18	309
13-Dec-11	13	15	177
13-Dec-11	14	18	227
13-Dec-11	15	15	257
13-Dec-11	16	17	445
13-Dec-11	17	31	588
13-Dec-11	18	35	671
13-Dec-11	19	38	691
13-Dec-11	20	42	848
13-Dec-11	21	36	726
13-Dec-11	22	39	867
13-Dec-11	23	38	667
14-Dec-11	0	34	1373
14-Dec-11	1	33	1274
14-Dec-11	2	44	899
14-Dec-11	3	36	1279
14-Dec-11	4	36	1174
14-Dec-11	5	32	964
14-Dec-11	6	33	1031
14-Dec-11	7	31	811
14-Dec-11	8	27	712
14-Dec-11	9	22	660
14-Dec-11	10	21	454
14-Dec-11	11	20	461
14-Dec-11	12	15	515
14-Dec-11	13	15	500
14-Dec-11	14	18	590
14-Dec-11	15	19	676
14-Dec-11	16	20	676
14-Dec-11	17	24	833
14-Dec-11	18	22	603
14-Dec-11	19	30	1167
14-Dec-11	20	35	1063
14-Dec-11	21	37	948
14-Dec-11	22	37	1133
14-Dec-11	23	42	1145
15-Dec-11	0	46	1927
15-Dec-11	1	48	2674
15-Dec-11	2	44	2720
15-Dec-11	3	33	2390
15-Dec-11	4	36	3065
15-Dec-11	5	38	3176
15-Dec-11	6	43	2854
15-Dec-11	7	35	968
15-Dec-11	8	27	1296
15-Dec-11	9	25	946
15-Dec-11	10	20	492
15-Dec-11	11	21	544
15-Dec-11	12	24	449
15-Dec-11	13	19	565
15-Dec-11	14	15	434
15-Dec-11	15	20	507
15-Dec-11	16	23	1288
15-Dec-11	17	20	703
15-Dec-11	18	22	658
15-Dec-11	19	27	742
15-Dec-11	20	23	704
15-Dec-11	21	31	1233
15-Dec-11	22	35	905
15-Dec-11	23	37	987
16-Dec-11	0	31	1029
16-Dec-11	1	34	6552
16-Dec-11	2	30	1364
16-Dec-11	3	33	1012
16-Dec-11	4	38	1107
16-Dec-11	5	36	957
16-Dec-11	6	33	892
16-Dec-11	7	25	483
16-Dec-11	8	25	490
16-Dec-11	9	18	449
16-Dec-11	10	11	402
16-Dec-11	11	15	496
16-Dec-11	12	14	328
16-Dec-11	13	21	497
16-Dec-11	14	20	323
16-Dec-11	15	22	364
16-Dec-11	16	23	418
16-Dec-11	17	23	371
16-Dec-11	18	27	502
16-Dec-11	19	27	617
16-Dec-11	20	27	621
16-Dec-11	21	27	599
16-Dec-11	22	28	1071
16-Dec-11	23	29	1159
17-Dec-11	0	27	1169
17-Dec-11	1	30	938
17-Dec-11	2	32	1305
17-Dec-11	3	28	937
17-Dec-11	4	34	939
17-Dec-11	5	36	961
17-Dec-11	6	39	914
17-Dec-11	7	31	866
17-Dec-11	8	32	465
17-Dec-11	9	24	497
17-Dec-11	10	18	439
17-Dec-11	11	15	404
17-Dec-11	12	16	326
17-Dec-11	13	19	382
17-Dec-11	14	18	385
17-Dec-11	15	20	470
17-Dec-11	16	17	310
17-Dec-11	17	23	593
17-Dec-11	18	22	589
17-Dec-11	19	21	558
17-Dec-11	20	22	627
17-Dec-11	21	30	725
17-Dec-11	22	34	1281
17-Dec-11	23	40	1372
18-Dec-11	0	36	947
18-Dec-11	1	27	991
18-Dec-11	2	32	990
18-Dec-11	3	34	936
18-Dec-11	4	40	1444
18-Dec-11	5	46	1412
18-Dec-11	6	40	1438
18-Dec-11	7	33	1401
18-Dec-11	8	31	1021
18-Dec-11	9	26	1135
18-Dec-11	10	24	855
18-Dec-11	11	25	717
18-Dec-11	12	24	437
18-Dec-11	13	23	432
18-Dec-11	14	23	611
18-Dec-11	15	22	431
18-Dec-11	16	20	423
18-Dec-11	17	24	535
18-Dec-11	18	24	712
18-Dec-11	19	28	751
18-Dec-11	20	29	659
18-Dec-11	21	26	1049
18-Dec-11	22	32	914
18-Dec-11	23	37	1113
19-Dec-11	0	25	866
19-Dec-11	1	29	865
19-Dec-11	2	35	1118
19-Dec-11	3	36	1277
19-Dec-11	4	38	1400
19-Dec-11	5	32	1579
19-Dec-11	6	27	888
19-Dec-11	7	22	500
19-Dec-11	8	19	430
19-Dec-11	9	23	430
19-Dec-11	10	14	294
19-Dec-11	11	18	302
19-Dec-11	12	18	308
19-Dec-11	13	16	403
19-Dec-11	14	10	269
19-Dec-11	15	16	680
19-Dec-11	16	18	539
19-Dec-11	17	24	638
19-Dec-11	18	21	617
19-Dec-11	19	24	733
19-Dec-11	20	22	856
19-Dec-11	21	25	740
19-Dec-11	22	34	1387
19-Dec-11	23	35	1493
20-Dec-11	0	32	1576
20-Dec-11	1	31	1338
20-Dec-11	2	27	1494
20-Dec-11	3	26	1325
20-Dec-11	4	32	1408
20-Dec-11	5	32	1157
20-Dec-11	6	30	751
20-Dec-11	7	30	839
20-Dec-11	8	27	984
20-Dec-11	9	25	607
20-Dec-11	10	21	425
20-Dec-11	11	20	333
20-Dec-11	12	20	322
20-Dec-11	13	16	321
20-Dec-11	14	22	360
20-Dec-11	15	20	191
20-Dec-11	16	27	435
20-Dec-11	17	22	798
20-Dec-11	18	20	1544
20-Dec-11	19	25	1979
20-Dec-11	20	29	933
20-Dec-11	21	32	703
20-Dec-11	22	39	760
20-Dec-11	23	33	764
21-Dec-11	0	32	1138
21-Dec-11	1	39	1033
21-Dec-11	2	37	1172
21-Dec-11	3	33	1292
21-Dec-11	4	30	753
21-Dec-11	5	31	790
21-Dec-11	6	31	904
21-Dec-11	7	24	776
21-Dec-11	8	27	746
21-Dec-11	9	27	660
21-Dec-11	10	24	552
21-Dec-11	11	19	374
21-Dec-11	12	15	413
21-Dec-11	13	17	731
21-Dec-11	14	18	805
21-Dec-11	15	14	896
21-Dec-11	16	14	591
21-Dec-11	17	20	295
21-Dec-11	18	27	712
21-Dec-11	19	24	1423
21-Dec-11	20	23	742
21-Dec-11	21	33	564
21-Dec-11	22	28	584
21-Dec-11	23	30	716
22-Dec-11	0	35	780
22-Dec-11	1	36	812
22-Dec-11	2	40	783
22-Dec-11	3	33	560
22-Dec-11	4	32	510
22-Dec-11	5	30	424
22-Dec-11	6	36	475
22-Dec-11	7	29	617
22-Dec-11	8	28	441
22-Dec-11	9	28	414
22-Dec-11	10	21	285
22-Dec-11	11	17	358
22-Dec-11	12	14	301
22-Dec-11	13	14	363
22-Dec-11	14	15	393
22-Dec-11	15	15	419
22-Dec-11	16	20	556
22-Dec-11	17	20	516
22-Dec-11	18	23	564
22-Dec-11	19	24	845
22-Dec-11	20	27	838
22-Dec-11	21	26	914
22-Dec-11	22	25	946
22-Dec-11	23	27	675
23-Dec-11	0	27	781
23-Dec-11	1	27	709
23-Dec-11	2	29	762
23-Dec-11	3	34	822
23-Dec-11	4	42	962
23-Dec-11	5	39	750
23-Dec-11	6	35	785
23-Dec-11	7	31	439
23-Dec-11	8	23	342
23-Dec-11	9	20	427
23-Dec-11	10	17	243
23-Dec-11	11	18	446
23-Dec-11	12	15	360
23-Dec-11	13	19	383
23-Dec-11	14	14	163
23-Dec-11	15	21	290
23-Dec-11	16	27	479
23-Dec-11	17	28	611
23-Dec-11	18	33	846
23-Dec-11	19	30	828
23-Dec-11	20	31	868
23-Dec-11	21	23	1103
23-Dec-11	22	30	876
23-Dec-11	23	36	713
24-Dec-11	0	29	925
24-Dec-11	1	28	930
24-Dec-11	2	38	1019
24-Dec-11	3	38	1077
24-Dec-11	4	33	896
24-Dec-11	5	32	709
24-Dec-11	6	29	1326
24-Dec-11	7	27	1273
24-Dec-11	8	25	1080
24-Dec-11	9	26	1084
24-Dec-11	10	28	789
24-Dec-11	11	21	254
24-Dec-11	12	19	195
24-Dec-11	13	13	228
24-Dec-11	14	15	719
24-Dec-11	15	17	722
24-Dec-11	16	21	1034
24-Dec-11	17	21	906
24-Dec-11	18	19	1063
24-Dec-11	19	20	1142
24-Dec-11	20	21	860
24-Dec-11	21	20	1624
24-Dec-11	22	19	1436
24-Dec-11	23	32	1332
25-Dec-11	0	28	907
25-Dec-11	1	30	915
25-Dec-11	2	27	1687
25-Dec-11	3	31	1075
25-Dec-11	4	26	1064
25-Dec-11	5	24	788
25-Dec-11	6	21	942
25-Dec-11	7	24	500
25-Dec-11	8	20	325
25-Dec-11	9	22	411
25-Dec-11	10	18	279
25-Dec-11	11	15	286
25-Dec-11	12	14	210
25-Dec-11	13	18	265
25-Dec-11	14	20	328
25-Dec-11	15	19	380
25-Dec-11	16	23	297
25-Dec-11	17	20	303
25-Dec-11	18	29	623
25-Dec-11	19	31	1199
25-Dec-11	20	23	1174
25-Dec-11	21	28	762
25-Dec-11	22	31	674
25-Dec-11	23	34	939
26-Dec-11	0	29	1253
26-Dec-11	1	30	1569
26-Dec-11	2	38	1894
26-Dec-11	3	34	1351
26-Dec-11	4	28	1392
26-Dec-11	5	36	1416
26-Dec-11	6	32	1335
26-Dec-11	7	29	1244
26-Dec-11	8	28	1218
26-Dec-11	9	25	990
26-Dec-11	10	21	960
26-Dec-11	11	17	345
26-Dec-11	12	15	530
26-Dec-11	13	9	355
26-Dec-11	14	13	254
26-Dec-11	15	11	161
26-Dec-11	16	23	464
26-Dec-11	17	30	441
26-Dec-11	18	26	554
26-Dec-11	19	36	970
26-Dec-11	20	44	875
26-Dec-11	21	50	1600
26-Dec-11	22	46	1432
26-Dec-11	23	45	1344
27-Dec-11	0	42	1172
27-Dec-11	1	44	997
27-Dec-11	2	43	1176
27-Dec-11	3	50	893
27-Dec-11	4	47	874
27-Dec-11	5	41	829
27-Dec-11	6	46	1031
27-Dec-11	7	44	626
27-Dec-11	8	39	520
27-Dec-11	9	32	531
27-Dec-11	10	25	433
27-Dec-11	11	24	470
27-Dec-11	12	16	407
27-Dec-11	13	19	494
27-Dec-11	14	16	468
27-Dec-11	15	18	636
27-Dec-11	16	28	708
27-Dec-11	17	31	741
27-Dec-11	18	36	695
27-Dec-11	19	46	801
27-Dec-11	20	39	707
27-Dec-11	21	46	638
27-Dec-11	22	45	625
27-Dec-11	23	40	750
28-Dec-11	0	35	766
28-Dec-11	1	30	794
28-Dec-11	2	34	927
28-Dec-11	3	41	871
28-Dec-11	4	44	1481
28-Dec-11	5	42	1361
28-Dec-11	6	52	1532
28-Dec-11	7	41	1272
28-Dec-11	8	29	467
28-Dec-11	9	19	268
28-Dec-11	10	15	243
28-Dec-11	11	16	700
28-Dec-11	12	15	640
28-Dec-11	13	16	835
28-Dec-11	14	17	1001
28-Dec-11	15	18	947
